timestamp,symbol,market_cap,open,high,low,close,volume
2024-12-22 14:00:00,BTTC,5285568.51,0.666666666666667,0.5294117647058831,0.6923076923076925,0.666666666666667,4517579.93
2024-12-22 14:15:00,BTTC,5285568.51,0.666666666666667,0.5882352941176467,0.6923076923076925,0.666666666666667,4517579.93
2024-12-22 14:30:00,BTTC,5285568.51,0.5999999999999996,0.5294117647058831,0.5384615384615374,0.5333333333333332,4517579.93
2024-12-22 14:45:00,BTTC,5285568.51,0.5999999999999996,0.47058823529411775,0.5384615384615374,0.4666666666666659,4517579.93
2024-12-22 15:00:00,BTTC,5285568.51,0.4666666666666659,0.47058823529411775,0.5384615384615374,0.5333333333333332,4517579.93
2024-12-22 15:15:00,BTTC,5285568.51,0.5333333333333332,0.47058823529411775,0.6153846153846159,0.5999999999999996,4517579.93
2024-12-22 15:30:00,BTTC,5285568.51,0.5333333333333332,0.47058823529411775,0.5384615384615374,0.5333333333333332,4517579.93
2024-12-22 15:45:00,BTTC,5285568.51,0.5333333333333332,0.47058823529411775,0.5384615384615374,0.5999999999999996,4517579.93
2024-12-22 16:00:00,BTTC,5285568.51,0.5999999999999996,0.47058823529411775,0.5384615384615374,0.5999999999999996,4517579.93
2024-12-22 16:15:00,BTTC,5285568.51,0.5999999999999996,0.47058823529411775,0.6153846153846159,0.5999999999999996,4517579.93
2024-12-22 16:30:00,BTTC,5285568.51,0.5999999999999996,0.47058823529411775,0.6153846153846159,0.5999999999999996,4517579.93
2024-12-22 16:45:00,BTTC,5285568.51,0.5999999999999996,0.47058823529411775,0.6153846153846159,0.5333333333333332,4517579.93
2024-12-22 17:00:00,BTTC,5285568.51,0.5333333333333332,0.47058823529411775,0.6153846153846159,0.5999999999999996,4517579.93
2024-12-22 17:15:00,BTTC,5285568.51,0.5999999999999996,0.47058823529411775,0.6153846153846159,0.5333333333333332,4517579.93
2024-12-22 17:30:00,BTTC,5285568.51,0.5333333333333332,0.47058823529411775,0.6153846153846159,0.5333333333333332,4517579.93
2024-12-22 17:45:00,BTTC,5285568.51,0.5333333333333332,0.47058823529411775,0.6153846153846159,0.5999999999999996,4517579.93
2024-12-22 18:00:00,BTTC,5285568.51,0.5333333333333332,0.47058823529411775,0.6153846153846159,0.5333333333333332,4517579.93
2024-12-22 18:15:00,BTTC,5285568.51,0.5333333333333332,0.47058823529411775,0.6153846153846159,0.5999999999999996,4517579.93
2024-12-22 18:30:00,BTTC,5285568.51,0.5999999999999996,0.5294117647058831,0.6153846153846159,0.666666666666667,4517579.93
2024-12-22 18:45:00,BTTC,5285568.51,0.5999999999999996,0.5294117647058831,0.6923076923076925,0.5999999999999996,4517579.93
2024-12-22 19:00:00,BTTC,5285568.51,0.666666666666667,0.5294117647058831,0.6153846153846159,0.5333333333333332,4517579.93
2024-12-22 19:15:00,BTTC,5285568.51,0.5333333333333332,0.47058823529411775,0.6153846153846159,0.5333333333333332,4517579.93
2024-12-22 19:30:00,BTTC,5285568.51,0.5333333333333332,0.41176470588235325,0.5384615384615374,0.5333333333333332,4517579.93
2024-12-22 19:45:00,BTTC,5285568.51,0.5333333333333332,0.41176470588235325,0.5384615384615374,0.4666666666666659,4517579.93
2024-12-22 20:00:00,BTTC,5285568.51,0.5333333333333332,0.41176470588235325,0.5384615384615374,0.4666666666666659,4517579.93
2024-12-22 20:15:00,BTTC,5285568.51,0.4666666666666659,0.41176470588235325,0.5384615384615374,0.5333333333333332,4517579.93
2024-12-22 20:30:00,BTTC,5285568.51,0.5333333333333332,0.41176470588235325,0.5384615384615374,0.5333333333333332,4517579.93
2024-12-22 20:45:00,BTTC,5285568.51,0.5333333333333332,0.47058823529411775,0.5384615384615374,0.5333333333333332,4517579.93
2024-12-22 21:00:00,BTTC,5285568.51,0.5999999999999996,0.47058823529411775,0.6153846153846159,0.5999999999999996,4517579.93
2024-12-22 21:15:00,BTTC,5285568.51,0.5333333333333332,0.47058823529411775,0.6153846153846159,0.5999999999999996,4517579.93
2024-12-22 21:30:00,BTTC,5285568.51,0.5999999999999996,0.5294117647058831,0.6153846153846159,0.5999999999999996,4517579.93
2024-12-22 21:45:00,BTTC,5285568.51,0.666666666666667,0.5294117647058831,0.6153846153846159,0.5999999999999996,4517579.93
2024-12-22 22:00:00,BTTC,5285568.51,0.5999999999999996,0.47058823529411775,0.5384615384615374,0.4666666666666659,4517579.93
2024-12-22 22:15:00,BTTC,5285568.51,0.4666666666666659,0.47058823529411775,0.5384615384615374,0.5333333333333332,4517579.93
2024-12-22 22:30:00,BTTC,5285568.51,0.5999999999999996,0.5294117647058831,0.6153846153846159,0.666666666666667,4517579.93
2024-12-22 22:45:00,BTTC,5285568.51,0.5999999999999996,0.6470588235294112,0.6923076923076925,0.7999999999999989,4517579.93
2024-12-22 23:00:00,BTTC,5285568.51,0.7999999999999989,0.6470588235294112,0.6923076923076925,0.666666666666667,4517579.93
2024-12-22 23:15:00,BTTC,5285568.51,0.5999999999999996,0.5294117647058831,0.6153846153846159,0.5333333333333332,4517579.93
2024-12-22 23:30:00,BTTC,5285568.51,0.5999999999999996,0.5294117647058831,0.6153846153846159,0.666666666666667,4517579.93
2024-12-22 23:45:00,BTTC,5285568.51,0.5999999999999996,0.5294117647058831,0.6153846153846159,0.5999999999999996,4517579.93
2024-12-23 00:00:00,BTTC,5285568.51,0.5999999999999996,0.47058823529411775,0.4615384615384608,0.4666666666666659,4517579.93
2024-12-23 00:15:00,BTTC,5285568.51,0.4666666666666659,0.7647058823529411,0.5384615384615374,0.8666666666666663,4517579.93
2024-12-23 00:30:00,BTTC,5285568.51,0.7999999999999989,0.8823529411764701,0.8461538461538458,1.0,4517579.93
2024-12-23 00:45:00,BTTC,5285568.51,1.0,1.0,0.9999999999999991,0.9333333333333327,4517579.93
2024-12-23 01:00:00,BTTC,5285568.51,0.9333333333333327,0.8235294117647056,0.9230769230769225,0.8666666666666663,4517579.93
2024-12-23 01:15:00,BTTC,5285568.51,0.8666666666666663,0.7647058823529411,0.8461538461538458,0.7999999999999989,4517579.93
2024-12-23 01:30:00,BTTC,5285568.51,0.7999999999999989,0.6470588235294112,0.8461538461538458,0.7333333333333325,4517579.93
2024-12-23 01:45:00,BTTC,5285568.51,0.7999999999999989,0.7058823529411766,0.8461538461538458,0.7999999999999989,4517579.93
2024-12-23 02:00:00,BTTC,5285568.51,0.7333333333333325,0.7058823529411766,0.8461538461538458,0.7999999999999989,4517579.93
2024-12-23 02:15:00,BTTC,5285568.51,0.7999999999999989,0.8235294117647056,0.8461538461538458,0.9333333333333327,4517579.93
2024-12-23 02:30:00,BTTC,5285568.51,0.8666666666666663,0.7058823529411766,0.8461538461538458,0.7999999999999989,4517579.93
2024-12-23 02:45:00,BTTC,5285568.51,0.8666666666666663,0.7647058823529411,0.9230769230769225,0.8666666666666663,4517579.93
2024-12-23 03:00:00,BTTC,5285568.51,0.9333333333333327,0.8235294117647056,0.9230769230769225,0.8666666666666663,4517579.93
2024-12-23 03:15:00,BTTC,5285568.51,0.8666666666666663,0.8235294117647056,0.9999999999999991,0.9333333333333327,4517579.93
2024-12-23 03:30:00,BTTC,5285568.51,1.0,0.8235294117647056,0.9999999999999991,0.8666666666666663,4517579.93
2024-12-23 03:45:00,BTTC,5285568.51,0.9333333333333327,0.7647058823529411,0.9230769230769225,0.7999999999999989,4517579.93
2024-12-23 04:00:00,BTTC,5285568.51,0.8666666666666663,0.7647058823529411,0.9230769230769225,0.8666666666666663,4517579.93
2024-12-23 04:15:00,BTTC,5285568.51,0.8666666666666663,0.7058823529411766,0.8461538461538458,0.8666666666666663,4517579.93
2024-12-23 04:30:00,BTTC,5285568.51,0.7999999999999989,0.7058823529411766,0.9230769230769225,0.7999999999999989,4517579.93
2024-12-23 04:45:00,BTTC,5285568.51,0.7999999999999989,0.7058823529411766,0.8461538461538458,0.7333333333333325,4517579.93
2024-12-23 05:00:00,BTTC,5285568.51,0.7999999999999989,0.6470588235294112,0.8461538461538458,0.7999999999999989,4517579.93
2024-12-23 05:15:00,BTTC,5285568.51,0.7999999999999989,0.6470588235294112,0.7692307692307692,0.7333333333333325,4517579.93
2024-12-23 05:30:00,BTTC,5285568.51,0.7333333333333325,0.5882352941176467,0.6923076923076925,0.666666666666667,4517579.93
2024-12-23 05:45:00,BTTC,5285568.51,0.666666666666667,0.5882352941176467,0.6923076923076925,0.7333333333333325,4517579.93
